W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,P<basement_x20_y70_fdown>,,,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,,,W,,,,,,D<vertical>,,,,W
W,P<basement_x20_y70_fdown>,,,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,D<vertical>,,,,,,W,,,,,,D<vertical>,,,,,,,,,,W
W,P<basement_x20_y70_fdown>,,,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,W
W,P<basement_x20_y70_fdown>,,,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,W,,,,W
W,W,W,W,W,W,W,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,W,,,,,,W,,,,,,W,,,,,,W,,,,W
W,,,,,,,,,,,,W,,,,W,W,D<horizontal>,,,W,W,W,W,W,W,W,W,W,W,D<horizontal>,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D<horizontal>,,,W,W,,,,W
W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,W
W,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,W
W,W,W,W,W,W,W,W,W,D<horizontal>,,,W,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,W,W,W,W,W,W,W,,,,W
